time,value
2024-09-02T15:12:48.089451147Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:49.096701473Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:50.117622961Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:51.100407834Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:52.109648152Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:53.123725294Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:54.150695735Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:55.155584816Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:56.142590656Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:57.13444379Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:58.183498007Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:59.13151766Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:01.724560499Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:02.712511558Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:03.771271882Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:04.834684028Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:05.790780066Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:06.767754129Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:07.759192075Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:08.758053077Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:09.919010189Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:10.811107623Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:11.792118923Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:12.780234847Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:13.792531525Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:14.882224612Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:15.836887705Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:16.833308583Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:17.849264464Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:18.867901874Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:19.840976018Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:20.860230394Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:21.839332238Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:24.229642409Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:24.242532343Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:24.861357108Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:25.897239928Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:27.056902254Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:27.868250408Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:28.910372326Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:29.917506908Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:30.908799421Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:31.89852518Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:32.931376937Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:33.973074508Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:34.943512858Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:35.965342866Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:36.946530986Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:37.955546925Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:38.998251129Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:39.990315787Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:40.987302219Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:41.993581592Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:43.008327398Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:44.018800572Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:45.034474068Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:46.036695806Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:47.078581367Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:48.025437321Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:49.072444643Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:50.073082238Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:51.09335329Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:52.093794824Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:53.097113888Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:54.123545809Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:55.104676867Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:56.127265159Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:57.12856596Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:58.159494481Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:13:59.15425594Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:00.161178987Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:01.177453927Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:02.179889141Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:03.18554197Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:04.200600618Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:05.194549689Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:06.205330627Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:07.223840515Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:08.311470726Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:09.290381049Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:10.306741361Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:11.352162711Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:12.321623153Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:13.337627451Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:14.357133885Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:15.347240666Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:16.347347256Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:17.377504363Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:18.348394134Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:19.369437898Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:20.377750299Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:21.393259369Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:22.398717701Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:23.413162136Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:24.419748887Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:25.441334373Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:26.456602762Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:27.467264206Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:28.495038092Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:29.467393227Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:30.502468817Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:31.524578949Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:32.49750585Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:33.520926821Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:34.809623155Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:35.543867031Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:36.529266737Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:37.556757884Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:38.534573359Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:39.530817011Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:40.536580714Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:41.544609901Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:42.563156866Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:43.587348942Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:44.619469178Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:45.621094011Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:46.624072261Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:47.629295395Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:48.629737221Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:49.666671597Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:50.655957033Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:51.695542759Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:52.6883956Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:53.696792067Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:54.719381202Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:55.709571208Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:56.816424973Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:57.716509538Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:14:58.790677711Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:00.005541457Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:00.933560899Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:01.747692683Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:02.843648464Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:03.7655681Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:04.79448758Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:05.904877955Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:06.796185008Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:07.833656921Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:08.895447294Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:09.850870516Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:10.859717027Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:11.968724647Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:12.85880491Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:13.810199896Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:14.808616638Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:15.846569189Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:16.801292588Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:17.850494448Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:18.847589305Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:19.849668765Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:20.90154138Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:21.852187828Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:23.335426214Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:24.549920867Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:24.944023748Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:26.462004482Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:27.250118731Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:28.049994728Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:29.087055188Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:30.200037401Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:31.469874059Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:32.894107525Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:33.769710262Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:35.383084212Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:36.238225713Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:37.206068457Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:38.105115888Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:39.196235842Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:40.280147745Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:42.065895185Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:43.459055268Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:44.704198298Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:44.713241168Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:46.000948602Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:47.428062645Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:47.429853626Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:48.532033203Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:49.918203519Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:51.437961188Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:52.279477257Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:52.281721825Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:53.113731443Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:54.556380977Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:55.645316393Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:56.621533475Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:57.557070476Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:59.198353384Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:15:59.69377586Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:01.401976319Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:01.404262003Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:02.655449689Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:03.355709055Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:11.938176343Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:11.940329863Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.211090449Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.212869931Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.214931194Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.508092958Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.510303321Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.512370822Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.792027563Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.795236982Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.798663536Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.801181569Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:12.803265414Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:13.279122388Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:14.221761747Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:15.252342803Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:16.248151371Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:17.261174351Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:18.27824957Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:19.291238004Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:20.308969727Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:21.284409934Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:22.297936012Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:23.414504847Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:24.40639503Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:25.610676402Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:26.402810651Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:27.474675098Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:28.428854807Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:29.443797624Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:30.415822513Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:31.451615884Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:32.439583312Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:33.454542792Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:34.426998718Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:35.503083114Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:36.537819045Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:37.504179978Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:38.526511312Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:39.526678049Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:40.509691432Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:41.499806358Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:42.544581566Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:43.537531525Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:44.658655823Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:45.572259318Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:46.52536068Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:47.51951522Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:48.524819021Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:49.539780114Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:50.573269698Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:51.552932073Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:52.579061495Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:53.568918635Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:54.57024542Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:55.565145222Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:56.595817859Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:57.614906087Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:58.609162027Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:16:59.644255463Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:00.650862153Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:01.628211803Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:02.641860521Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:03.622805498Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:04.657392461Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:06.172283353Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:06.782186573Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:07.784005216Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:08.713614043Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:09.732966131Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:10.685354214Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:11.698169299Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:12.71713196Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:13.745011939Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:14.712928338Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:15.72172956Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:16.68343874Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:17.708990227Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:18.684922383Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:19.722184662Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:20.717076314Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:21.71373164Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:22.729954456Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:24.909923738Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:24.911738128Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:25.716881166Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:26.718191097Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:27.718086737Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:28.740022846Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:29.729148497Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:30.748075689Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:31.750161255Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:32.74942655Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:33.768970711Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:34.786276015Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:35.786060737Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:36.770524109Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:37.770000559Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:38.809278942Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:39.836139752Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:40.825994789Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:43.281874585Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:43.284145924Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:43.894896863Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:44.880093578Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:45.927239876Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:46.91986967Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:47.919473651Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:48.98360114Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:49.969193432Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:50.97603881Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:51.968054982Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
